OFFENSE_CODE,YEAR,OFFENSE_DESCRIPTION,OCCURRED_ON_DATE,STREET,Lat,Long,Location,OFFENSE_CODE_GROUP
3112,2018,LANDLORD - TENANT SERVICE,2018-08-20 13:07:00,BOARDMAN ST,42.39001126,-71.01170314,"(42.39001126, -71.01170314)",Landlord/Tenant Disputes
3207,2018,PROPERTY - FOUND,2018-08-20 13:10:00,HUDSON ST,42.34867943,-71.0608949,"(42.34867943, -71.06089490)",Property Found
3301,2018,VERBAL DISPUTE,2018-08-20 12:26:00,IRMA ST,42.28702169,-71.08754609,"(42.28702169, -71.08754609)",Verbal Disputes
3115,2018,INVESTIGATE PERSON,2018-08-19 17:34:00,SHERIDAN ST,42.31916141,-71.105923,"(42.31916141, -71.10592300)",Investigate Person
423,2018,ASSAULT - AGGRAVATED,2018-08-17 01:00:00,WOOD AVE,42.26629633,-71.11096143,"(42.26629633, -71.11096143)",Aggravated Assault
3208,2018,PROPERTY - MISSING,2018-08-18 12:00:00,HUMBOLDT AVE,42.31430348,-71.08856593,"(42.31430348, -71.08856593)",Property Lost
706,2018,AUTO THEFT - MOTORCYCLE / SCOOTER,2018-08-19 22:00:00,W BROOKLINE ST,42.34053727,-71.07360437,"(42.34053727, -71.07360437)",Auto Theft
3501,2018,MISSING PERSON,2018-08-20 10:29:00,COLORADO ST,42.27882383,-71.09777223,"(42.27882383, -71.09777223)",Missing Person Reported
617,2018,LARCENY THEFT FROM BUILDING,2018-06-20 13:09:00,QUEENSBERRY ST,42.34255587,-71.09807867,"(42.34255587, -71.09807867)",Larceny
3502,2018,MISSING PERSON - LOCATED,2018-08-20 12:02:00,BROOKLINE AVE,42.33748963,-71.10880593,"(42.33748963, -71.10880593)",Missing Person Located
3201,2018,PROPERTY - LOST,2018-08-20 12:49:00,LUCERNE ST,42.28580108,-71.08887083,"(42.28580108, -71.08887083)",Property Lost
614,2018,LARCENY THEFT FROM MV - NON-ACCESSORY,2018-08-20 01:00:00,HOLDEN ST,42.31892106,-71.064284,"(42.31892106, -71.06428400)",Larceny From Motor Vehicle
3115,2018,INVESTIGATE PERSON,2018-08-20 12:43:00,BRANDYWYNE DR,42.38783615,-71.01203798,"(42.38783615, -71.01203798)",Investigate Person
3116,2018,HARBOR INCIDENT / VIOLATION,2018-08-20 12:11:00,PRESCOTT ST,42.37525782,-71.02466343,"(42.37525782, -71.02466343)",Harbor Related Incidents
1402,2018,VANDALISM,2018-08-17 05:30:00,CONGRESS ST,42.36139413,-71.0576869,"(42.36139413, -71.05768690)",Vandalism
3301,2018,VERBAL DISPUTE,2018-08-20 11:55:00,MASSACHUSETTS AVE,42.34194788,-71.08362479,"(42.34194788, -71.08362479)",Verbal Disputes
615,2018,LARCENY THEFT OF MV PARTS & ACCESSORIES,2018-08-19 19:00:00,AMORY ST,42.31715858,-71.1024688,"(42.31715858, -71.10246880)",Larceny From Motor Vehicle
2907,2018,VAL - OPERATING AFTER REV/SUSP.,2018-08-20 10:59:00,ALBANY ST,42.34298822,-71.06249834,"(42.34298822, -71.06249834)",Violations
3006,2018,SICK/INJURED/MEDICAL - PERSON,2018-08-20 11:16:00,COMMONWEALTH AVE,42.33836272,-71.15441001,"(42.33836272, -71.15441001)",Medical Assistance
3802,2018,M/V ACCIDENT - PROPERTY  DAMAGE,2018-08-18 13:00:00,HAMILTON PL,42.35647754,-71.06142472,"(42.35647754, -71.06142472)",Motor Vehicle Accident Response
3123,2018,EXPLOSIVES - TURNED IN OR FOUND,2018-08-20 10:51:00,SCHUYLER ST,42.30911422,-71.08667126,"(42.30911422, -71.08667126)",Explosives
522,2018,BURGLARY - RESIDENTIAL - NO FORCE,2018-08-20 11:35:00,ASHTON ST,42.28822834,-71.0889687,"(42.28822834, -71.08896870)",Residential Burglary
3831,2018,M/V - LEAVING SCENE - PROPERTY DAMAGE,2018-08-20 10:25:00,SOLDIERS FIELD RD,42.35891094,-71.15765076,"(42.35891094, -71.15765076)",Motor Vehicle Accident Response
614,2018,LARCENY THEFT FROM MV - NON-ACCESSORY,2018-08-19 20:00:00,HEREFORD ST,42.35073001,-71.08660505,"(42.35073001, -71.08660505)",Larceny From Motor Vehicle
3201,2018,PROPERTY - LOST,2018-08-18 00:00:00,TUDOR ST,42.33419107,-71.04985405,"(42.33419107, -71.04985405)",Property Lost
735,2018,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),2018-08-20 09:02:00,BEACON ST,42.35335717,-71.08017703,"(42.35335717, -71.08017703)",Auto Theft Recovery
3110,2018,SERVICE TO OTHER PD OUTSIDE OF MA.,2018-07-25 00:00:00,DENT ST,42.28295084,-71.16286564,"(42.28295084, -71.16286564)",Police Service Incidents
614,2018,LARCENY THEFT FROM MV - NON-ACCESSORY,2018-08-19 11:00:00,SHAWMUT AVE,42.33861405,-71.07610072,"(42.33861405, -71.07610072)",Larceny From Motor Vehicle
3801,2018,M/V ACCIDENT - OTHER,2018-08-20 10:25:00,ARBORWAY,42.30503373,-71.11970698,"(42.30503373, -71.11970698)",Motor Vehicle Accident Response
3109,2018,SERVICE TO OTHER PD INSIDE OF MA.,2018-08-20 10:01:00,PARK DR,42.34241506,-71.09521114,"(42.34241506, -71.09521114)",Police Service Incidents
3201,2018,PROPERTY - LOST,2018-08-20 10:53:00,ESTELLA ST,42.28687441,-71.09457079,"(42.28687441, -71.09457079)",Property Lost
619,2018,LARCENY ALL OTHERS,2018-08-09 12:00:00,FRENCH TER,42.33071752,-71.0971324,"(42.33071752, -71.09713240)",Larceny
3115,2018,INVESTIGATE PERSON,2018-08-17 19:00:00,MILK ST,42.35887889,-71.0508747,"(42.35887889, -71.05087470)",Investigate Person
3410,2018,TOWED MOTOR VEHICLE,2018-08-20 10:18:00,E DEDHAM ST,42.33906437,-71.06936821,"(42.33906437, -71.06936821)",Towed
1402,2018,VANDALISM,2018-08-20 00:09:00,GLEASON ST,42.29755695,-71.08182045,"(42.29755695, -71.08182045)",Vandalism
3410,2018,TOWED MOTOR VEHICLE,2018-08-20 09:24:00,MARLBOROUGH ST,42.35093243,-71.08585528,"(42.35093243, -71.08585528)",Towed
3831,2018,M/V - LEAVING SCENE - PROPERTY DAMAGE,2018-08-19 10:00:00,SCHOOL ST,42.36022863,-71.14271519,"(42.36022863, -71.14271519)",Motor Vehicle Accident Response
614,2018,LARCENY THEFT FROM MV - NON-ACCESSORY,2018-08-19 09:00:00,CLARENCE ST,42.32462274,-71.07311246,"(42.32462274, -71.07311246)",Larceny From Motor Vehicle
724,2018,AUTO THEFT,2018-08-20 09:43:00,WEBSTER ST,42.36508091,-71.0332669,"(42.36508091, -71.03326690)",Auto Theft
2629,2018,HARASSMENT,2018-08-20 09:42:00,FULLER ST,42.28072751,-71.07713631,"(42.28072751, -71.07713631)",Harassment
3410,2018,TOWED MOTOR VEHICLE,2018-08-20 08:47:00,MASSACHUSETTS AVE,42.33562126,-71.07582361,"(42.33562126, -71.07582361)",Towed
724,2018,AUTO THEFT,2018-08-19 21:00:00,DALTON ST,42.3470248,-71.08516365,"(42.34702480, -71.08516365)",Auto Theft
615,2018,LARCENY THEFT OF MV PARTS & ACCESSORIES,2018-08-19 19:30:00,UNION PARK ST,42.33997789,-71.06614372,"(42.33997789, -71.06614372)",Larceny From Motor Vehicle
3831,2018,M/V - LEAVING SCENE - PROPERTY DAMAGE,2018-08-20 07:17:00,FOODMART RD,42.33601255,-71.06247708,"(42.33601255, -71.06247708)",Motor Vehicle Accident Response
2914,2018,VAL - OPERATING W/O AUTHORIZATION LAWFUL,2018-08-10 00:00:00,WITHINGTON ST,42.28784229,-71.07263066,"(42.28784229, -71.07263066)",Violations
614,2018,LARCENY THEFT FROM MV - NON-ACCESSORY,2018-08-20 08:20:00,W HOWELL ST,42.32552765,-71.05984052,"(42.32552765, -71.05984052)",Larceny From Motor Vehicle
3811,2018,M/V ACCIDENT - INVOLVING BICYCLE - NO INJURY,2018-08-20 08:50:00,KIRKWOOD RD,42.34126852,-71.15750565,"(42.34126852, -71.15750565)",Motor Vehicle Accident Response
1107,2017,FRAUD - IMPERSONATION,2017-04-28 00:00:00,MAYFAIR ST,42.32018388,-71.09050016,"(42.32018388, -71.09050016)",Fraud
3410,2018,TOWED MOTOR VEHICLE,2018-08-20 08:26:00,WALK HILL ST,42.27791465,-71.09452937,"(42.27791465, -71.09452937)",Towed
3810,2018,M/V ACCIDENT - INVOLVING  BICYCLE - INJURY,2018-08-20 08:50:00,CAMBRIDGE ST,42.36122324,-71.06593235,"(42.36122324, -71.06593235)",Motor Vehicle Accident Response
616,2018,LARCENY THEFT OF BICYCLE,2018-08-19 20:00:00,MASSACHUSETTS AVE,42.336955,-71.07747,"(42.33695500, -71.07747000)",Larceny
724,2018,AUTO THEFT,2018-08-19 13:00:00,DORCHESTER ST,42.33597778,-71.04484195,"(42.33597778, -71.04484195)",Auto Theft
3109,2018,SERVICE TO OTHER PD INSIDE OF MA.,2018-08-20 07:41:00,RIVER ST,42.27158947,-71.07752678,"(42.27158947, -71.07752678)",Police Service Incidents
1402,2018,VANDALISM,2018-08-20 07:01:00,DORCHESTER AVE,42.33215502,-71.05699099,"(42.33215502, -71.05699099)",Vandalism
614,2018,LARCENY THEFT FROM MV - NON-ACCESSORY,2018-08-15 18:00:00,REVERE ST,42.35945258,-71.07143722,"(42.35945258, -71.07143722)",Larceny From Motor Vehicle
614,2018,LARCENY THEFT FROM MV - NON-ACCESSORY,2018-08-20 08:00:00,DRESSER ST,42.33943573,-71.0473983,"(42.33943573, -71.04739830)",Larceny From Motor Vehicle
3006,2018,SICK/INJURED/MEDICAL - PERSON,2018-08-20 07:30:00,SPRING ST,42.27757964,-71.16274799,"(42.27757964, -71.16274799)",Medical Assistance
3807,2018,M/V ACCIDENT - OTHER CITY VEHICLE,2018-08-20 06:18:00,HIGH ST,42.37788019,-71.06562561,"(42.37788019, -71.06562561)",Motor Vehicle Accident Response
3006,2018,SICK/INJURED/MEDICAL - PERSON,2018-08-20 04:10:00,COOPER ST,42.36436412,-71.05554826,"(42.36436412, -71.05554826)",Medical Assistance
3006,2018,SICK/INJURED/MEDICAL - PERSON,2018-08-20 02:25:00,BROAD ST,42.3589268,-71.05450643,"(42.35892680, -71.05450643)",Medical Assistance
3803,2018,M/V ACCIDENT - PERSONAL INJURY,2018-08-20 02:53:00,ALBANO ST,42.28342598,-71.13137374,"(42.28342598, -71.13137374)",Motor Vehicle Accident Response
1848,2018,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,2018-08-20 01:53:00,WASHINGTON ST,42.31615184,-71.09795135,"(42.31615184, -71.09795135)",Drug Violation
3006,2018,SICK/INJURED/MEDICAL - PERSON,2018-08-20 01:15:00,GEORGETOWNE DR,42.25661385,-71.14449037,"(42.25661385, -71.14449037)",Medical Assistance
614,2018,LARCENY THEFT FROM MV - NON-ACCESSORY,2018-08-19 17:00:00,BOSTON ST,42.320483,-71.061514,"(42.32048300, -71.06151400)",Larceny From Motor Vehicle
3501,2018,MISSING PERSON,2018-08-19 00:00:00,CHELSEA ST,42.37977166,-71.02730041,"(42.37977166, -71.02730041)",Missing Person Reported
1874,2018,DRUGS - OTHER,2018-08-20 00:17:00,HUNTINGTON AVE,42.34162576,-71.08643481,"(42.34162576, -71.08643481)",Drug Violation
3301,2018,VERBAL DISPUTE,2018-08-19 23:38:00,IMRIE RD,42.35138487,-71.13832276,"(42.35138487, -71.13832276)",Verbal Disputes
2660,2018,OTHER OFFENSE,2018-08-20 00:38:00,CLARE AVE,42.27162486,-71.11915512,"(42.27162486, -71.11915512)",Other
3410,2018,TOWED MOTOR VEHICLE,2018-08-19 23:43:00,LEGENDS WAY,42.36643546,-71.06135413,"(42.36643546, -71.06135413)",Towed
301,2018,ROBBERY - STREET,2018-08-19 23:02:00,HARVARD AVE,42.3001358,-71.07563344,"(42.30013580, -71.07563344)",Robbery
3301,2018,VERBAL DISPUTE,2018-08-19 23:16:00,WESTVIEW ST,42.29073239,-71.08528234,"(42.29073239, -71.08528234)",Verbal Disputes
3802,2018,M/V ACCIDENT - PROPERTY  DAMAGE,2018-08-19 23:05:00,RIVER ST,42.26536513,-71.09872818,"(42.26536513, -71.09872818)",Motor Vehicle Accident Response
413,2018,ASSAULT - AGGRAVATED - BATTERY,2018-08-19 22:46:00,MCNULTY CT,42.37808452,-71.05784115,"(42.37808452, -71.05784115)",Aggravated Assault
3301,2018,VERBAL DISPUTE,2018-08-19 22:45:00,WASHINGTON ST,42.29398908,-71.12009356,"(42.29398908, -71.12009356)",Verbal Disputes
3006,2018,SICK/INJURED/MEDICAL - PERSON,2018-08-19 21:56:00,E INDIA ROW,42.35840146,-71.05041556,"(42.35840146, -71.05041556)",Medical Assistance
2610,2018,TRESPASSING,2018-08-19 22:07:00,RIVER ST,42.25120821,-71.13095369,"(42.25120821, -71.13095369)",Other
3831,2018,M/V - LEAVING SCENE - PROPERTY DAMAGE,2018-08-19 20:57:39,POPES HILL ST,42.29326352,-71.04902283,"(42.29326352, -71.04902283)",Motor Vehicle Accident Response
617,2018,LARCENY THEFT FROM BUILDING,2018-08-18 07:45:00,SOUTHBOURNE RD,42.28981486,-71.11767828,"(42.28981486, -71.11767828)",Larceny
613,2018,LARCENY SHOPLIFTING,2018-08-19 21:47:00,E COTTAGE ST,42.32004176,-71.06104118,"(42.32004176, -71.06104118)",Larceny
3006,2018,SICK/INJURED/MEDICAL - PERSON,2018-08-19 21:06:00,CENTRE ST,42.32238956,-71.10832681,"(42.32238956, -71.10832681)",Medical Assistance
724,2018,AUTO THEFT,2018-08-19 21:51:00,NORTHAMPTON ST,42.33313833,-71.07474015,"(42.33313833, -71.07474015)",Auto Theft
614,2018,LARCENY THEFT FROM MV - NON-ACCESSORY,2018-08-18 17:00:00,S HUNTINGTON AVE,42.32425305,-71.11231088,"(42.32425305, -71.11231088)",Larceny From Motor Vehicle
3006,2018,SICK/INJURED/MEDICAL - PERSON,2018-08-19 20:58:00,ALLSTATE RD,42.326143,-71.06338264,"(42.32614300, -71.06338264)",Medical Assistance
1402,2018,VANDALISM,2018-08-19 20:48:00,MEREDITH ST,42.2846823,-71.15096121,"(42.28468230, -71.15096121)",Vandalism
617,2018,LARCENY THEFT FROM BUILDING,2018-08-19 20:47:00,CEYLON ST,42.30963475,-71.07321346,"(42.30963475, -71.07321346)",Larceny
1849,2018,"DRUGS - POSS CLASS B - COCAINE, ETC.",2018-08-19 20:17:39,MASSACHUSETTS AVE,42.33285585,-71.07262418,"(42.33285585, -71.07262418)",Drug Violation
2647,2018,THREATS TO DO BODILY HARM,2018-08-19 19:53:00,BEACON ST,42.33626664,-71.14950271,"(42.33626664, -71.14950271)",Other
3301,2018,VERBAL DISPUTE,2018-08-19 20:02:00,FAIRMOUNT AVE,42.2554572,-71.12078435,"(42.25545720, -71.12078435)",Verbal Disputes
423,2018,ASSAULT - AGGRAVATED,2018-08-19 20:02:00,LAWRENCE AVE,42.31077758,-71.07480891,"(42.31077758, -71.07480891)",Aggravated Assault
1402,2018,VANDALISM,2018-08-19 20:20:00,MASSACHUSETTS AVE,42.33825572,-71.07920918,"(42.33825572, -71.07920918)",Vandalism
2629,2018,HARASSMENT,2018-08-19 18:00:00,BRAYTON RD,42.34834581,-71.16967567,"(42.34834581, -71.16967567)",Harassment
3301,2018,VERBAL DISPUTE,2018-08-19 19:37:00,DAKOTA ST,42.30016543,-71.0668537,"(42.30016543, -71.06685370)",Verbal Disputes
3006,2018,SICK/INJURED/MEDICAL - PERSON,2018-08-19 19:24:00,LONSDALE ST,42.29111533,-71.05843629,"(42.29111533, -71.05843629)",Medical Assistance
614,2018,LARCENY THEFT FROM MV - NON-ACCESSORY,2018-08-19 12:00:00,REGENT ST,42.32347517,-71.0875019,"(42.32347517, -71.08750190)",Larceny From Motor Vehicle
3114,2018,INVESTIGATE PROPERTY,2018-08-19 19:06:00,RIVER STREET TER,42.26086987,-71.11234054,"(42.26086987, -71.11234054)",Investigate Property
802,2018,ASSAULT SIMPLE - BATTERY,2018-08-19 18:45:00,ATHENS ST,42.34070297,-71.05267418,"(42.34070297, -71.05267418)",Simple Assault
3301,2018,VERBAL DISPUTE,2018-08-19 18:38:00,CHESTER ST,42.35410505,-71.12792774,"(42.35410505, -71.12792774)",Verbal Disputes
3115,2018,INVESTIGATE PERSON,2018-08-19 18:00:00,HYDE PARK AVE,42.24883412,-71.12680769,"(42.24883412, -71.12680769)",Investigate Person
1402,2018,VANDALISM,2018-08-19 17:44:00,IRWIN AVE,42.3214622,-71.0780367,"(42.32146220, -71.07803670)",Vandalism
3006,2018,SICK/INJURED/MEDICAL - PERSON,2018-08-19 18:21:00,RIVER ST,42.25838975,-71.11819334,"(42.25838975, -71.11819334)",Medical Assistance
2907,2018,VAL - OPERATING AFTER REV/SUSP.,2018-08-19 17:31:00,BROWNING AVE,42.29385719,-71.08324022,"(42.29385719, -71.08324022)",Violations
802,2018,ASSAULT SIMPLE - BATTERY,2018-08-19 17:43:00,DALESSIO CT,42.33901243,-71.05505848,"(42.33901243, -71.05505848)",Simple Assault
1849,2018,"DRUGS - POSS CLASS B - COCAINE, ETC.",2018-08-19 18:53:00,PARK ST,42.29685211,-71.06702258,"(42.29685211, -71.06702258)",Drug Violation
619,2018,LARCENY ALL OTHERS,2018-08-19 09:00:00,KENILWORTH ST,42.32874077,-71.08771559,"(42.32874077, -71.08771559)",Larceny
617,2018,LARCENY THEFT FROM BUILDING,2018-08-19 14:00:00,WOODMONT ST,42.35681945,-71.1626016,"(42.35681945, -71.16260160)",Larceny
2632,2018,EVADING FARE,2018-08-19 18:16:00,MARCELLA ST,42.32584291,-71.09654897,"(42.32584291, -71.09654897)",Evading Fare
3801,2018,M/V ACCIDENT - OTHER,2018-08-19 14:00:00,SALEM ST,42.36359292,-71.0558719,"(42.36359292, -71.05587190)",Motor Vehicle Accident Response
3114,2018,INVESTIGATE PROPERTY,2018-08-19 17:44:00,BURBANK ST,42.34447409,-71.08889326,"(42.34447409, -71.08889326)",Investigate Property
619,2018,LARCENY ALL OTHERS,2018-08-19 16:10:00,HYDE PARK AVE,42.23850959,-71.13277923,"(42.23850959, -71.13277923)",Larceny
619,2018,LARCENY ALL OTHERS,2018-07-31 17:00:00,READING ST,42.33061974,-71.07388234,"(42.33061974, -71.07388234)",Larceny
2647,2018,THREATS TO DO BODILY HARM,2018-08-19 16:34:00,MAGNOLIA ST,42.31193478,-71.07341982,"(42.31193478, -71.07341982)",Other
3115,2018,INVESTIGATE PERSON,2018-08-13 12:00:00,RALSTON RD,42.26572445,-71.10313612,"(42.26572445, -71.10313612)",Investigate Person
3006,2018,SICK/INJURED/MEDICAL - PERSON,2018-08-19 15:47:00,STUART ST,42.35115433,-71.06547895,"(42.35115433, -71.06547895)",Medical Assistance
1845,2018,DRUGS - POSS CLASS D,2018-08-19 15:46:00,CHISHOLM RD,42.27565476,-71.12695602,"(42.27565476, -71.12695602)",Drug Violation
3006,2018,SICK/INJURED/MEDICAL - PERSON,2018-08-19 15:06:00,PREBLE ST,42.32922503,-71.05424964,"(42.32922503, -71.05424964)",Medical Assistance
3301,2018,VERBAL DISPUTE,2018-08-19 14:57:00,LENOX ST,42.33616864,-71.08042312,"(42.33616864, -71.08042312)",Verbal Disputes
3301,2018,VERBAL DISPUTE,2018-08-19 14:06:00,MAVERICK ST,42.36815918,-71.03438535,"(42.36815918, -71.03438535)",Verbal Disputes
3115,2018,INVESTIGATE PERSON,2018-08-19 14:00:00,HAMILTON ST,42.30876798,-71.0704672,"(42.30876798, -71.07046720)",Investigate Person
724,2018,AUTO THEFT,2018-08-19 01:00:00,QUINCY ST,42.31168573,-71.07111997,"(42.31168573, -71.07111997)",Auto Theft
802,2018,ASSAULT SIMPLE - BATTERY,2018-08-19 13:50:00,PERRY ST,42.34281748,-71.0670516,"(42.34281748, -71.06705160)",Simple Assault
614,2018,LARCENY THEFT FROM MV - NON-ACCESSORY,2018-08-16 19:00:00,CHESTNUT HILL AVE,42.34082852,-71.15500372,"(42.34082852, -71.15500372)",Larceny From Motor Vehicle
3410,2018,TOWED MOTOR VEHICLE,2018-08-19 13:21:00,HANOVER ST,42.36683278,-71.05261725,"(42.36683278, -71.05261725)",Towed
619,2018,LARCENY ALL OTHERS,2018-08-19 13:41:00,MASSACHUSETTS AVE,42.32779976,-71.06771009,"(42.32779976, -71.06771009)",Larceny
3410,2018,TOWED MOTOR VEHICLE,2018-08-19 13:02:00,F ST,42.33741306,-71.04705969,"(42.33741306, -71.04705969)",Towed
3801,2018,M/V ACCIDENT - OTHER,2018-08-19 14:05:00,DORCHESTER AVE,42.32137427,-71.05679486,"(42.32137427, -71.05679486)",Motor Vehicle Accident Response
3831,2018,M/V - LEAVING SCENE - PROPERTY DAMAGE,2018-08-18 22:15:00,UNIVERSITY RD,42.3509514,-71.10956892,"(42.35095140, -71.10956892)",Motor Vehicle Accident Response
3114,2018,INVESTIGATE PROPERTY,2018-08-19 13:18:00,HAWTHORNE ST,42.28405737,-71.12686562,"(42.28405737, -71.12686562)",Investigate Property
3301,2018,VERBAL DISPUTE,2018-08-19 13:37:00,MEDWAY ST,42.27209952,-71.06578251,"(42.27209952, -71.06578251)",Verbal Disputes
2662,2018,BALLISTICS EVIDENCE/FOUND,2018-08-19 11:41:00,IFFLEY RD,42.31236627,-71.0993374,"(42.31236627, -71.09933740)",Ballistics
1402,2018,VANDALISM,2018-08-19 03:30:00,BLUE HILL AVE,42.31214719,-71.08053224,"(42.31214719, -71.08053224)",Vandalism
3201,2018,PROPERTY - LOST,2018-06-30 11:00:00,FRANKLIN PARK RD,42.30238064,-71.0871183,"(42.30238064, -71.08711830)",Property Lost
3410,2018,TOWED MOTOR VEHICLE,2018-08-19 08:36:00,E ST,42.33539376,-71.05212586,"(42.33539376, -71.05212586)",Towed
614,2018,LARCENY THEFT FROM MV - NON-ACCESSORY,2018-08-19 11:40:00,RIVER ST,42.27152081,-71.07675823,"(42.27152081, -71.07675823)",Larceny From Motor Vehicle
619,2018,LARCENY ALL OTHERS,2018-08-05 03:20:00,COMMONWEALTH AVE,42.35352153,-71.07283786,"(42.35352153, -71.07283786)",Larceny
3410,2018,TOWED MOTOR VEHICLE,2018-08-19 09:28:00,ROSEWAY ST,42.31869426,-71.11116591,"(42.31869426, -71.11116591)",Towed
3803,2018,M/V ACCIDENT - PERSONAL INJURY,2018-08-19 11:59:00,WOODROW AVE,42.28666867,-71.08625467,"(42.28666867, -71.08625467)",Motor Vehicle Accident Response
614,2018,LARCENY THEFT FROM MV - NON-ACCESSORY,2018-08-18 20:00:00,E SECOND ST,42.33742812,-71.02902983,"(42.33742812, -71.02902983)",Larceny From Motor Vehicle
3831,2018,M/V - LEAVING SCENE - PROPERTY DAMAGE,2018-08-19 10:50:00,BOSTON ST,42.32111259,-71.06134031,"(42.32111259, -71.06134031)",Motor Vehicle Accident Response
3502,2018,MISSING PERSON - LOCATED,2018-08-19 11:54:00,FRANCIS ST,42.33606304,-71.10782832,"(42.33606304, -71.10782832)",Missing Person Located
614,2018,LARCENY THEFT FROM MV - NON-ACCESSORY,2018-08-17 18:00:00,E FOURTH ST,42.33466748,-71.04125555,"(42.33466748, -71.04125555)",Larceny From Motor Vehicle
3114,2018,INVESTIGATE PROPERTY,2018-08-19 11:47:00,RUGBY RD,42.26989589,-71.10413576,"(42.26989589, -71.10413576)",Investigate Property
1402,2018,VANDALISM,2018-08-18 22:48:00,DORCHESTER AVE,42.32481502,-71.05685147,"(42.32481502, -71.05685147)",Vandalism
3831,2018,M/V - LEAVING SCENE - PROPERTY DAMAGE,2018-08-18 19:00:00,WALNUT AVE,42.31633754,-71.09326915,"(42.31633754, -71.09326915)",Motor Vehicle Accident Response
614,2018,LARCENY THEFT FROM MV - NON-ACCESSORY,2018-08-19 10:52:00,TRAIN ST,42.29532845,-71.05522499,"(42.29532845, -71.05522499)",Larceny From Motor Vehicle
1832,2018,DRUGS - SICK ASSIST - OTHER HARMFUL DRUG,2018-08-19 09:56:00,CEDAR ST,42.27237694,-71.07524224,"(42.27237694, -71.07524224)",Drug Violation
614,2018,LARCENY THEFT FROM MV - NON-ACCESSORY,2018-08-17 16:00:00,COMMON ST,42.37409295,-71.06055026,"(42.37409295, -71.06055026)",Larceny From Motor Vehicle
724,2018,AUTO THEFT,2018-08-18 11:30:00,CHISWICK RD,42.33861137,-71.15048997,"(42.33861137, -71.15048997)",Auto Theft
3114,2018,INVESTIGATE PROPERTY,2018-08-19 10:27:00,CENTRE ST,42.3212743,-71.11030469,"(42.32127430, -71.11030469)",Investigate Property
1402,2018,VANDALISM,2018-08-18 16:00:00,ADAMS ST,42.29807739,-71.05695195,"(42.29807739, -71.05695195)",Vandalism
3805,2018,M/V ACCIDENT - POLICE VEHICLE,2018-08-19 08:46:00,AMERICAN LEGION HWY,42.28591196,-71.10956984,"(42.28591196, -71.10956984)",Motor Vehicle Accident Response
614,2018,LARCENY THEFT FROM MV - NON-ACCESSORY,2018-08-18 20:00:00,CUMMINS HWY,42.27043477,-71.10005783,"(42.27043477, -71.10005783)",Larceny From Motor Vehicle
615,2018,LARCENY THEFT OF MV PARTS & ACCESSORIES,2018-08-18 14:00:00,WASHINGTON ST,42.35783831,-71.05795495,"(42.35783831, -71.05795495)",Larceny From Motor Vehicle
3006,2018,SICK/INJURED/MEDICAL - PERSON,2018-08-19 07:47:00,DOONE AVE,42.27807456,-71.08254983,"(42.27807456, -71.08254983)",Medical Assistance
3301,2018,VERBAL DISPUTE,2018-08-19 06:45:00,GROVELAND ST,42.2727729,-71.07725241,"(42.27277290, -71.07725241)",Verbal Disputes
802,2018,ASSAULT SIMPLE - BATTERY,2018-08-19 04:48:00,NORTHAMPTON ST,42.33665048,-71.07841035,"(42.33665048, -71.07841035)",Simple Assault
3802,2018,M/V ACCIDENT - PROPERTY  DAMAGE,2018-08-19 05:51:00,SAVIN HILL AVE,42.3123159,-71.0549829,"(42.31231590, -71.05498290)",Motor Vehicle Accident Response
